Keywords	Date and Time	Source	Event ID	Task Category
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		owen.h
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		42713
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		rex.s
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		50090
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		fives_leia
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		36208
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		mothma.g
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		40516
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		zeb.organa
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		55652
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		bridger.m
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		38294
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		amidala.s
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		42548
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		grievousackbar
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48725
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		merrick_ahsoka
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		43594
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		brendol_mace
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48259
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		offee.p
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		37013
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		bowen
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		48126
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		bridgerfives
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		52110
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		krennickanan
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		56146
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		wkallus
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		38687
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		dooku.merrick
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		47922
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		larsbaze
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		37459
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		tarkin.b
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		55500
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		poegrievous
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		51870
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		mothmamon
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		60350
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		mothma_chirrut
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		46002
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		zjabba
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		37113
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		vaderkryze
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		53990
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
Audit Failure	3/14/2025 8:30:05 AM	Microsoft-Windows-Security-Auditing	4768	Kerberos Authentication Service	"A Kerberos authentication ticket (TGT) was requested.

Account Information:
	Account Name:		dj.tarkin
	Supplied Realm Name:	EMPIRE.LOCAL
	User ID:			NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Service Information:
	Service Name:		krbtgt/EMPIRE.LOCAL
	Service ID:		NULL SID
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Domain Controller Information:
	MSDS-SupportedEncryptionTypes:	-
	Available Keys:	-

Network Information:
	Client Address:		172.16.100.253
	Client Port:		40040
	Advertized Etypes:	-

Additional Information:
	Ticket Options:		0x10
	Result Code:		0x6
	Ticket Encryption Type:	0xFFFFFFFF
	Session Encryption Type:	0x2D
	Pre-Authentication Type:	-
	Pre-Authentication EncryptionType:	0x2D

Certificate Information:
	Certificate Issuer Name:		
	Certificate Serial Number:	
	Certificate Thumbprint:		

Ticket information
	Response ticket hash:		-

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120."
